event_id,mag,depth,tsunami,maxmmi,economic_loss,population_mmi_5,economic_exposure_mmi_5,population_mmi_6,economic_exposure_mmi_6,population_mmi_7,economic_exposure_mmi_7,population_mmi_8,economic_exposure_mmi_8,population_mmi_9,economic_exposure_mmi_9,population_mmi_10,economic_exposure_mmi_10,has_economic_loss
us6000rd1w,5.9,10.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rcyv,5.4,49.9,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rcsb,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rcrj,5.8,10.0,0,7,5788731,239185,28765523364.129547,106077,12757323502.296423,3361,404209812.60045326,1,120264.74638513931,0,0.0,0,0.0,1
us6000rcqw,6.3,14.0,1,7,55224481,1305871,157050244626.70825,249978,30063540771.864353,36167,4349615082.511333,44,5291648.84094613,0,0.0,0,0.0,1
us6000rcnw,6.2,7.8,1,7,41024467,753294,90594711863.44713,202741,24382594946.86953,25094,3017923545.788686,145,17438388.225845203,0,0.0,0,0.0,1
us6000rcdc,5.6,12.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rc9h,5.5,54.1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rc4t,5.6,17.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rc2r,5.5,17.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qxtz,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qxp1,5.5,30.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qxm7,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qxcr,5.9,13.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000rge8,6.0,58.3,0,4,0,2,556814.3525569808,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qxcd,5.9,84.5,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qxat,5.5,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx91,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx7a,5.5,96.3,0,5,0,317328,73474850833.8758,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx5t,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx5p,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx52,5.4,45.5,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx4q,5.7,30.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx4p,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx3d,5.5,35.7,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx33,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx2y,5.4,35.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx2s,5.5,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx2r,5.4,32.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx2q,5.8,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx2n,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qx2g,7.8,19.5,1,7,111975069,14003,3898535689.4277015,260106,72415376993.09303,1003,279242397.80732584,55,15312394.695316972,0,0.0,0,0.0,1
us7000qx1z,6.1,28.0,0,7,65227,43720,2633890302.868105,128945,7768229302.45489,8967,540212587.9647368,0,0.0,0,0.0,0,0.0,1
us7000qwst,5.4,66.7,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qwir,6.0,63.3,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qwch,6.0,15.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qw56,5.5,29.0,0,7,283675539,8628639,207436960178.93112,2143865,51536969685.38944,359733,8647721948.576674,0,0.0,0,0.0,0,0.0,1
us7000qw4k,5.4,46.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qvx7,5.4,54.8,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qvw5,7.4,39.5,1,5,110555,35578,9905170517.636131,298,82965338.53099014,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000qvrf,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qv0n,5.3,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000quwy,5.7,10.0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000quvp,6.4,10.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qug7,5.4,30.0,1,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qufv,5.0,43.9,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qu91,5.4,10.0,0,5,0,57890,9577571528.22163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qtst,5.6,16.5,0,8,37415863,2071979,27387001792.974083,791384,7559479860.6483345,265142,2530773531.5796967,20466,195347440.60658088,0,0.0,0,0.0,1
us7000qtpj,5.9,176.5,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qtm0,5.9,18.0,1,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
ak025b7povrc,5.6,10.0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qsvj,6.0,8.0,0,9,403792873,11672454,219324203411.09384,1162842,14646608477.993105,949638,9066954846.899117,213501,2037861522.3759224,23920,228315781.26206464,0,0.0,1
us7000qsu5,5.6,66.7,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qsly,5.5,84.5,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qrw3,5.5,50.4,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qru7,5.1,82.7,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qrj0,5.9,130.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qr8h,6.0,53.4,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qr6h,5.4,66.3,0,6,7438346,143401,39923867485.5118,10310,2870377987.4312363,229,63755243.3677743,0,0.0,0,0.0,0,0.0,1
us7000qqxt,5.6,614.1,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qqx7,5.6,31.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r3l7,6.1,9.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r3g6,5.4,352.4,0,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r3f5,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r3dw,5.4,43.1,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r3bg,5.8,18.0,0,4,1,376,22651938.56080529,168,10121078.931423642,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000r3at,6.0,17.0,0,5,353,19134,1399092390.3820367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000r39a,5.4,45.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r385,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r30q,5.4,226.9,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r2xq,7.5,10.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r2uz,5.7,40.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r2s3,5.8,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r22u,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r222,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r201,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1yq,5.6,35.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1uh,5.5,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1ud,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1qp,5.5,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1p8,5.4,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1n6,5.7,39.9,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1n3,5.8,8.0,0,9,80836393,159021,9580143409.249517,44602,2687025967.2580786,42313,2549126266.817432,43939,2647083852.1894245,8679,522862166.9394392,0,0.0,1
us6000r1mt,5.5,30.0,0,5,0,391467,189720412494.19846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1l5,5.6,11.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1vi,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0yd,5.7,69.3,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0y7,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0sa,6.3,31.0,0,4,0,590,25513359.52628572,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0l4,5.5,24.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r04e,5.4,516.9,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r03i,5.4,28.6,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r02g,5.4,35.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r01m,6.3,14.0,1,7,139164,15390,927163123.5393443,16427,989636688.1339058,9065,546116550.674734,140,8434232.442853035,0,0.0,0,0.0,1
us6000qzqn,5.8,9.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qznb,6.1,10.0,0,9,552850745,720035,90342272531.8309,276200,34654614946.90077,68498,8594394694.543118,40169,5039975480.818454,7862,986439473.977313,0,0.0,1
us6000qzkp,5.2,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qzki,5.9,16.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qzin,5.9,9.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qzh9,6.0,11.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qywk,5.9,19.0,0,6,33,18424,892733104.9948255,3458,167557049.34173396,6,290729.4089214586,0,0.0,0,0.0,0,0.0,1
us6000qyt7,5.5,113.5,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qyki,5.5,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qykf,5.8,16.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qy6g,5.6,92.2,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxzw,6.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxxc,5.6,9.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxw9,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxvr,5.6,9.6,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxt4,6.8,30.0,1,5,9707,4758,1324661344.7330573,25,6960179.406962261,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qxsv,6.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxsd,5.8,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxpd,5.8,66.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxp3,5.4,46.7,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxn6,6.0,45.6,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxme,5.4,28.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxja,5.5,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxj2,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxi9,5.6,79.3,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxhm,5.4,88.5,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxgb,5.5,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxfn,6.1,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qxae,5.6,75.2,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qx9t,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qx9r,5.9,19.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qx98,5.5,14.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qx8k,5.7,28.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qx6a,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qx2r,5.7,14.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwy7,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwxr,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwvb,5.5,37.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwuv,5.4,37.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwuh,6.2,12.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwrs,5.8,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwr5,5.7,38.7,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwqx,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwqs,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwqm,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwle,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwlc,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwk1,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwiq,5.9,23.3,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1cz,5.4,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwfe,6.1,10.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwex,5.5,126.3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwd7,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwbi,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwbb,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwb4,5.6,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwah,5.6,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw9z,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw94,5.5,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw8v,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw92,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1gk,5.5,24.9,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw8r,5.5,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw8p,5.4,13.2,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw87,5.9,37.5,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw86,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw7l,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw7h,5.5,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw7g,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw7f,5.6,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw7d,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw7b,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw75,5.7,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw74,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw73,5.5,29.4,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw6z,5.7,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw6y,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1d7,5.4,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw6s,6.2,35.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r1em,5.8,25.7,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw6q,6.9,20.8,0,6,11202158,205104,57102425483.4235,32619,9081363683.02808,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000r0pw,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw6m,5.4,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw6g,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwi3,5.7,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0qb,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0pv,5.4,39.5,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwhh,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0qg,5.8,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0ql,5.7,35.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qwhj,6.0,35.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0qc,5.9,77.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0q2,5.9,35.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0xt,5.9,42.7,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000r0xw,6.1,24.7,0,4,8,36,10022658.346025655,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000r0y5,6.2,14.8,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw60,8.8,35.0,1,9,10238972670,13519,3763786616.108912,5957,1658471549.0909674,214211,59637879637.79171,56344,15686573940.235264,1802,501689731.65383977,0,0.0,1
us6000qw5x,5.4,10.0,0,6,336840,316747,22073489630.66043,35287,2436667655.452742,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qw59,5.7,10.0,0,7,3035854,694651,49232088355.68997,240684,16857093594.098793,3996,282729584.5938916,0,0.0,0,0.0,0,0.0,1
us6000qw58,5.6,11.9,0,6,1022184,778537,54439850796.157135,124751,8768184401.962746,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qw1a,6.6,553.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qw18,5.8,550.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvup,5.4,35.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvsl,5.4,35.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvvp,5.8,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvsf,7.0,31.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvpp,6.4,21.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvj2,5.3,83.0,1,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qvbw,6.2,17.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qv9l,5.7,10.0,0,5,0,1081,65124323.362315215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qv9g,5.4,91.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qv7n,5.8,84.6,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qv3y,5.7,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qv1b,6.2,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000quyn,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000quy1,6.6,314.2,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000quxr,5.8,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000quxn,6.0,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000quqk,5.4,144.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qun0,5.7,108.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qulk,5.6,35.0,0,6,41,108702,6548699535.735789,6100,367491556.4385965,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qulb,5.5,10.0,0,7,13900,52673,3173259467.5885563,33705,2030541460.616868,1905,114765805.74025021,0,0.0,0,0.0,0,0.0,1
us6000qugg,6.3,142.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qubl,5.4,36.0,0,5,0,12100,728958661.132298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000quaf,5.6,532.7,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qu9h,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qu2u,5.5,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qu2r,6.0,12.3,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qu1q,5.1,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us6000qtxh,5.8,94.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
